AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,PARK_FACIL,BUILDTYPE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,SALE_YEAR,SALE_MONTH,BUILD_YEAR,BUILD_AGE
0,1268.0,114.0,2.0,2.0,4.0,0,1,2.9,3.6,2.2,2.69,388148.0,119430.0,9952510.0,2010,12,1996,14
1,1890.0,101.0,2.0,1.0,5.0,0,1,2.3,4.9,4.1,3.67,310636.0,195586.0,11505040.0,2012,12,1995,17
4,670.0,163.0,1.0,1.0,2.0,0,1,3.5,2.6,3.8,3.35,225984.0,66768.0,5136000.0,2011,4,1995,16
4,1236.0,159.0,1.0,1.0,3.0,1,1,4.5,4.7,2.3,3.68,318888.0,88992.0,7416000.0,2012,2,1996,16
4,1256.0,22.0,1.0,1.0,3.0,0,1,3.6,4.6,4.4,4.22,188511.0,72972.0,6081000.0,2010,3,1982,28
2,1071.0,60.0,1.0,1.0,3.0,1,0,2.9,4.5,2.7,3.48,475273.0,144022.0,14402200.0,2008,1,1992,16
2,1217.0,87.0,2.0,1.0,4.0,1,2,3.2,2.5,4.7,3.37,379641.0,154229.0,11863790.0,2014,6,2004,10
4,1488.0,146.0,2.0,2.0,4.0,1,1,2.3,2.0,2.6,2.33,237915.0,174938.0,6997500.0,2009,9,1995,14
3,2162.0,85.0,3.0,2.0,5.0,1,0,4.5,3.8,4.7,4.37,810693.0,310478.0,17248780.0,2010,1,1981,29
7,1623.0,15.0,2.0,1.0,4.0,1,0,4.8,4.0,3.6,4.08,540729.0,243328.0,13518220.0,2008,1,1987,21
1,1585.0,135.0,1.0,1.0,4.0,0,0,2.4,4.0,2.0,2.64,555963.0,340751.0,17934280.0,2013,5,1969,44
3,2237.0,4.0,4.0,2.0,6.0,0,1,2.8,3.1,4.2,3.45,487323.0,255845.0,12183080.0,2011,7,1987,24
4,1662.0,100.0,2.0,2.0,4.0,0,1,3.6,3.2,2.8,3.16,307170.0,204780.0,8532500.0,2012,3,1986,26
0,819.0,44.0,1.0,1.0,3.0,0,0,4.4,2.1,3.1,3.29,422762.0,21138.0,10569040.0,2010,12,1974,36
3,2348.0,49.0,4.0,2.0,6.0,0,2,4.5,4.1,2.7,3.66,504889.0,288508.0,12021160.0,2011,11,1981,30
0,604.0,105.0,1.0,1.0,2.0,1,2,4.1,4.5,2.3,3.28,351012.0,54002.0,9000305.0,2008,8,1981,27
5,1849.0,39.0,2.0,1.0,5.0,0,1,3.0,3.8,3.9,3.605,322737.0,99304.0,12412950.0,2007,10,1977,30
4,1617.0,53.0,2.0,2.0,4.0,1,2,3.9,4.7,4.7,4.46,308441.0,185065.0,10281375.0,2011,3,1965,46
3,1733.0,148.0,2.0,1.0,4.0,0,0,2.9,4.5,4.9,4.18,709109.0,132958.0,14773100.0,2008,9,1993,15
2,802.0,150.0,1.0,1.0,3.0,1,2,2.9,4.0,3.5,3.52,186654.0,107685.0,7178990.0,2012,11,1977,35
0,1081.0,158.0,1.0,1.0,3.0,0,0,4.1,4.9,3.7,4.06,362034.0,131649.0,10970740.0,2009,8,1973,36
0,1243.0,21.0,2.0,2.0,4.0,1,1,4.4,3.7,3.9,4.01,264644.0,24810.0,8270125.0,2011,8,1976,35
4,1430.0,146.0,2.0,2.0,4.0,0,1,3.6,4.1,3.6,3.75,293075.0,127751.0,7514750.0,2009,11,1972,37
3,1707.0,118.0,2.0,1.0,4.0,0,2,4.4,3.1,3.1,3.49,331060.0,126582.0,9737060.0,2011,6,1985,26
3,1317.0,3.0,1.0,1.0,3.0,0,0,5.0,2.0,4.4,3.86,583270.0,221643.0,11665400.0,2010,7,2000,10
4,1128.0,20.0,1.0,1.0,3.0,1,2,3.5,4.3,4.0,3.94,239404.0,43528.0,5441000.0,2011,1,1963,48
3,2458.0,172.0,4.0,2.0,6.0,0,1,5.0,2.6,4.1,3.92,511912.0,193389.0,11375820.0,2011,7,1990,21
2,1091.0,144.0,1.0,1.0,3.0,0,2,2.6,4.7,2.2,3.32,192448.0,107771.0,7697920.0,2009,12,1987,22
7,1795.0,69.0,2.0,1.0,4.0,1,2,4.8,2.3,3.8,3.38,425153.0,212576.0,11809800.0,2011,5,1971,40
3,2481.0,129.0,4.0,2.0,6.0,1,1,4.8,5.0,4.1,4.58,699527.0,128485.0,14276060.0,2008,7,1995,13
2,1095.0,81.0,1.0,1.0,3.0,1,0,2.3,3.2,4.1,3.2,402772.0,222219.0,13888700.0,2012,2,1994,18
5,1759.0,17.0,1.0,1.0,4.0,0,1,3.8,4.0,3.4,3.67,296581.0,189812.0,11863220.0,2012,12,1976,36
1,1774.0,7.0,1.0,1.0,4.0,1,1,4.6,2.7,4.8,4.205,441125.0,151637.0,13785170.0,2008,5,1967,41
3,2314.0,27.0,4.0,2.0,6.0,1,2,5.0,2.8,2.9,3.5,424784.0,169914.0,14159480.0,2010,1,1990,20
1,1695.0,98.0,1.0,1.0,4.0,1,1,5.0,2.7,3.4,3.785,383810.0,203899.0,11994050.0,2013,6,1978,35
2,1099.0,184.0,1.0,1.0,3.0,0,0,4.2,4.0,4.7,4.27,424533.0,212266.0,13266650.0,2009,7,1978,31
5,1547.0,117.0,1.0,1.0,4.0,1,1,3.9,3.4,4.9,4.225,367143.0,67989.0,13597890.0,2010,12,1973,37
0,927.0,175.0,1.0,1.0,3.0,0,0,5.0,2.5,4.0,4.0,406836.0,135612.0,10431690.0,2012,5,2006,6
1,1966.0,176.0,2.0,1.0,5.0,0,1,4.0,2.4,3.9,3.56,434841.0,188039.0,11752460.0,2009,9,1976,33
3,1541.0,35.0,2.0,1.0,4.0,0,0,2.0,3.8,4.3,3.46,502054.0,278919.0,13945940.0,2010,10,1993,17
7,1978.0,20.0,3.0,2.0,5.0,1,2,4.5,3.3,2.7,3.42,385174.0,192587.0,10699280.0,2004,3,1955,49
4,1208.0,36.0,1.0,1.0,3.0,1,0,4.0,4.1,2.8,3.55,533855.0,141635.0,10895000.0,2010,11,1986,24
4,659.0,16.0,1.0,1.0,2.0,0,1,2.4,3.8,4.7,3.74,247065.0,58825.0,5882500.0,2009,8,1989,20
5,1834.0,159.0,2.0,1.0,5.0,0,1,2.9,4.0,3.7,3.535,489679.0,181881.0,13990830.0,2007,9,1998,9
2,792.0,131.0,1.0,1.0,2.0,1,2,4.7,2.5,4.0,3.61,241977.0,66752.0,8344040.0,2010,12,2002,8
2,1262.0,189.0,2.0,1.0,4.0,0,2,4.2,3.7,2.4,3.46,323202.0,172374.0,10773390.0,2014,5,1987,27
2,767.0,48.0,1.0,1.0,2.0,1,2,4.9,4.3,4.4,4.51,274570.0,116484.0,8320290.0,2012,6,1978,34
4,1225.0,186.0,1.0,1.0,3.0,0,2,4.6,3.0,2.1,3.12,178211.0,93349.0,4243125.0,2010,4,1975,35
2,732.0,96.0,1.0,1.0,2.0,1,1,2.9,2.1,4.6,3.09,239358.0,103722.0,7978600.0,2011,7,2007,4
4,1647.0,170.0,2.0,2.0,4.0,1,2,2.4,4.0,2.8,3.04,478058.0,144529.0,11117625.0,2011,4,1989,22
3,1344.0,163.0,2.0,1.0,4.0,1,1,4.6,2.7,2.0,2.99,395621.0,89914.0,8991380.0,2010,9,2001,9
0,807.0,68.0,1.0,1.0,3.0,1,2,4.3,3.4,3.7,3.82,276165.0,14162.0,7081160.0,2011,4,1987,24
4,631.0,46.0,1.0,1.0,2.0,1,0,3.1,2.3,3.1,2.86,314241.0,198468.0,8269500.0,2011,11,1989,22
5,1775.0,117.0,1.0,1.0,4.0,1,1,2.1,3.0,3.3,2.865,483506.0,136373.0,12397590.0,2008,7,1986,22
0,753.0,22.0,1.0,1.0,2.0,1,1,4.3,2.1,3.9,3.66,188659.0,74320.0,5716935.0,2009,8,1980,29
3,1952.0,9.0,3.0,2.0,5.0,1,1,3.4,2.9,2.5,2.89,423661.0,122639.0,11148980.0,2012,1,1993,19
2,1021.0,4.0,1.0,1.0,3.0,1,1,3.7,3.8,3.8,3.77,298266.0,158454.0,9320800.0,2009,5,1993,16
2,1126.0,194.0,1.0,1.0,3.0,1,1,4.9,2.0,4.5,3.62,250615.0,139231.0,9282050.0,2007,2,1984,23
3,2397.0,5.0,4.0,2.0,6.0,1,1,2.5,2.4,4.4,3.23,510155.0,165800.0,12753880.0,2010,3,1996,14
2,1059.0,199.0,1.0,1.0,3.0,1,0,4.6,3.1,4.6,4.0,356166.0,42740.0,14246650.0,2007,9,1980,27
3,1625.0,82.0,2.0,1.0,4.0,1,1,3.9,2.9,3.7,3.52,425812.0,227760.0,9902600.0,2010,3,1980,30
4,1080.0,12.0,1.0,1.0,3.0,1,0,3.3,2.9,3.5,3.26,328144.0,82036.0,10254500.0,2011,4,2005,6
3,2254.0,195.0,4.0,2.0,6.0,1,2,3.3,2.5,3.7,3.22,472266.0,99424.0,12428040.0,2012,2,2004,8
7,1696.0,189.0,2.0,1.0,4.0,0,0,3.4,2.7,3.1,3.0,475812.0,163136.0,13594630.0,2004,7,1995,9
7,1943.0,68.0,3.0,2.0,5.0,0,2,3.4,2.0,2.2,2.41,377099.0,140065.0,10774250.0,2008,12,1968,40
3,1499.0,85.0,2.0,1.0,4.0,0,0,4.8,2.7,4.1,3.89,626257.0,146571.0,13324620.0,2010,11,1999,11
7,1782.0,179.0,2.0,1.0,4.0,1,0,4.1,4.7,4.2,4.4,434146.0,173658.0,14471520.0,2006,6,1980,26
1,1505.0,174.0,1.0,1.0,4.0,0,0,3.5,3.5,4.1,3.74,534526.0,327613.0,17242780.0,2010,5,1991,19
3,2050.0,191.0,3.0,2.0,5.0,1,0,2.4,3.7,2.1,2.67,773456.0,235400.0,16814260.0,2010,4,1997,13
1,1665.0,40.0,1.0,1.0,4.0,1,1,4.2,4.8,5.0,4.67,455025.0,202233.0,12639580.0,2013,4,1969,44
4,1391.0,115.0,2.0,2.0,4.0,1,1,4.5,2.8,2.5,3.19,278964.0,112914.0,6642000.0,2009,12,1983,26
1,1797.0,24.0,1.0,1.0,4.0,1,1,3.6,3.5,4.1,3.775,404535.0,195743.0,13049510.0,2013,10,1970,43
5,1514.0,185.0,1.0,1.0,4.0,0,0,2.5,2.3,3.2,2.765,656577.0,168353.0,16835310.0,2014,7,1986,28
0,786.0,118.0,1.0,1.0,2.0,1,2,5.0,2.5,2.3,3.15,362994.0,10371.0,10371250.0,2008,4,1998,10
7,1991.0,48.0,3.0,2.0,5.0,1,0,2.6,2.9,4.1,3.19,524594.0,151856.0,13805110.0,2011,12,1973,38
7,1814.0,196.0,3.0,2.0,5.0,0,0,3.6,3.6,4.9,3.99,419251.0,139750.0,13975040.0,2012,2,2005,7
4,504.0,130.0,1.0,1.0,2.0,0,2,3.3,4.9,4.3,4.18,162338.0,31086.0,3454000.0,2010,12,1982,28
0,1215.0,125.0,2.0,2.0,4.0,1,0,3.6,3.6,2.8,3.2,600958.0,200319.0,16693265.0,2011,3,2000,11
5,1934.0,183.0,2.0,1.0,5.0,0,1,4.6,3.2,4.6,4.25,353871.0,254787.0,14154820.0,2011,12,1985,26
3,1691.0,170.0,2.0,1.0,4.0,1,0,4.4,2.2,3.2,3.26,631722.0,264442.0,14691200.0,2011,3,1981,30
2,1294.0,12.0,2.0,1.0,4.0,1,0,3.5,2.0,2.5,2.6,424022.0,47114.0,15704500.0,2013,11,1999,14
3,2268.0,194.0,4.0,2.0,6.0,0,2,2.5,3.7,3.1,3.1,384292.0,151388.0,11645200.0,2009,9,1997,12
4,615.0,61.0,1.0,1.0,2.0,0,0,3.8,5.0,2.6,3.68,335076.0,167538.0,7284250.0,2012,2,1993,19
4,1640.0,15.0,2.0,2.0,4.0,1,2,2.5,5.0,3.5,3.65,376281.0,132207.0,10169750.0,2010,8,1993,17
2,832.0,176.0,1.0,1.0,3.0,0,2,4.5,4.9,4.9,4.78,305327.0,157290.0,9252340.0,2012,1,2002,10
1,1919.0,5.0,2.0,1.0,5.0,0,1,2.9,3.9,4.7,3.87,492330.0,123082.0,12308240.0,2007,5,1970,37
7,1788.0,164.0,2.0,1.0,4.0,0,2,4.6,3.0,4.5,3.85,329441.0,145342.0,9689440.0,2006,9,1989,17
5,1674.0,127.0,1.0,1.0,4.0,1,2,4.0,3.6,3.6,3.72,371852.0,225767.0,13280420.0,2007,5,1967,40
2,723.0,12.0,1.0,1.0,2.0,0,2,3.2,4.8,2.3,3.57,235693.0,22809.0,7603010.0,2007,5,1969,38
0,990.0,167.0,1.0,1.0,3.0,0,0,2.0,2.3,3.5,2.81,404011.0,106319.0,10631860.0,2007,4,1983,24
3,2219.0,73.0,3.0,2.0,5.0,0,0,4.6,3.3,3.5,3.77,610744.0,174498.0,17449820.0,2008,4,1987,21
0,1167.0,193.0,1.0,1.0,3.0,0,1,4.2,4.2,3.3,3.75,316181.0,31618.0,7904525.0,2008,9,1973,35
5,1566.0,85.0,1.0,1.0,4.0,0,0,4.2,4.6,4.0,4.21,584360.0,240619.0,17187060.0,2011,7,1983,28
2,1053.0,195.0,1.0,1.0,3.0,1,2,5.0,4.7,3.5,4.43,324391.0,40549.0,10137210.0,2014,11,2010,4
7,1781.0,9.0,2.0,1.0,4.0,0,0,2.3,2.2,4.3,2.86,501834.0,92443.0,13206150.0,2004,10,1949,55
3,2470.0,188.0,4.0,2.0,6.0,0,2,4.7,2.7,3.5,3.62,626856.0,217481.0,12792980.0,2008,9,1979,29
7,1612.0,21.0,2.0,1.0,4.0,0,2,3.7,4.3,2.9,3.73,295493.0,156438.0,8690980.0,2011,6,1997,14
3,1418.0,73.0,2.0,1.0,4.0,1,1,4.6,4.3,3.5,4.07,381786.0,221969.0,8878740.0,2010,11,1993,17
2,1032.0,192.0,1.0,1.0,3.0,1,1,3.6,2.7,2.9,3.03,260006.0,125188.0,9629850.0,2010,4,1979,31
4,1430.0,69.0,2.0,2.0,4.0,1,0,4.0,4.0,3.6,3.84,633068.0,116278.0,12919750.0,2011,5,1978,33
2,812.0,51.0,1.0,1.0,3.0,1,0,3.6,3.0,2.0,2.88,407482.0,86436.0,12347950.0,2011,9,2002,9
4,571.0,0.0,1.0,1.0,2.0,1,1,4.5,2.7,2.5,3.16,180473.0,97178.0,4627500.0,2011,9,1995,16
7,1709.0,187.0,2.0,1.0,4.0,1,0,4.5,2.9,4.7,3.84,525271.0,193521.0,13822920.0,2008,1,1982,26
2,1128.0,141.0,1.0,1.0,3.0,0,0,4.4,2.5,4.0,3.52,374252.0,144872.0,12072650.0,2012,10,1977,35
3,1731.0,156.0,2.0,1.0,4.0,0,2,4.1,2.2,2.7,2.97,462109.0,146522.0,11270960.0,2010,3,2003,7
7,1620.0,170.0,2.0,1.0,4.0,1,0,4.9,4.6,4.3,4.59,446644.0,153534.0,13957610.0,2010,1,1997,13
7,1581.0,140.0,2.0,1.0,4.0,1,0,4.5,4.3,4.8,4.5,534248.0,267124.0,13356200.0,2010,2,2000,10
1,1672.0,132.0,1.0,1.0,4.0,1,2,3.6,3.7,3.1,3.425,521203.0,231646.0,14477850.0,2014,10,1997,17
2,1266.0,86.0,2.0,1.0,4.0,1,1,3.1,3.4,4.8,3.73,245094.0,118008.0,9077550.0,2014,4,1985,29
2,1298.0,34.0,2.0,1.0,4.0,1,2,4.6,2.3,2.4,3.02,311948.0,143976.0,11998010.0,2014,6,1989,25
5,1952.0,105.0,2.0,1.0,5.0,1,1,3.3,2.6,4.7,3.755,460098.0,181251.0,13942350.0,2007,6,1962,45
3,2386.0,169.0,4.0,2.0,6.0,1,2,2.0,3.4,4.2,3.3,478831.0,142355.0,12941380.0,2011,4,1988,23
2,1058.0,61.0,1.0,1.0,3.0,1,1,3.9,3.2,2.7,3.26,257955.0,137576.0,8598500.0,2007,12,1985,22
0,987.0,95.0,1.0,1.0,3.0,1,1,3.8,2.8,3.6,3.5,368029.0,92007.0,9200725.0,2009,10,1994,15
4,1256.0,198.0,1.0,1.0,3.0,0,0,2.3,4.1,5.0,3.92,319362.0,93930.0,9393000.0,2011,10,1999,12
3,1824.0,143.0,3.0,2.0,5.0,0,0,4.1,3.1,4.0,3.76,650269.0,257083.0,15122540.0,2011,6,2004,7
7,1752.0,70.0,2.0,1.0,4.0,0,2,2.6,3.8,3.7,3.5032537884152384,281674.0,119498.0,8535580.0,2011,7,1987,24
0,796.0,68.0,1.0,1.0,2.0,1,0,2.4,3.9,4.4,3.7,389486.0,116846.0,9737150.0,2009,8,1999,10
2,1031.0,40.0,1.0,1.0,3.0,0,2,2.8,4.7,2.2,3.38,277250.0,36967.0,9241670.0,2012,7,1972,40
2,1114.0,60.0,1.0,1.0,3.0,1,1,5.0,3.0,4.8,4.14,280961.0,106571.0,9688300.0,2012,12,2006,6
1,1567.0,179.0,1.0,1.0,4.0,0,2,4.1,5.0,4.8,4.605,383791.0,58150.0,11630020.0,2008,4,1965,43
0,1282.0,164.0,2.0,2.0,4.0,1,2,3.6,4.5,2.9,3.43,362763.0,37206.0,9301605.0,2007,9,1980,27
2,957.0,81.0,1.0,1.0,3.0,1,2,4.2,5.0,4.4,4.58,265350.0,41461.0,8292190.0,2013,5,1991,22
5,1510.0,14.0,1.0,1.0,4.0,0,0,3.7,2.6,2.0,2.66,505308.0,211903.0,16300260.0,2013,6,1980,33
4,1005.0,150.0,1.0,1.0,3.0,1,2,3.2,2.6,4.7,3.62,233287.0,75254.0,7525375.0,2009,7,2001,8
7,1824.0,123.0,3.0,2.0,5.0,0,1,2.8,3.7,3.1,3.3,234976.0,131310.0,6911070.0,2004,6,1973,31
2,837.0,172.0,1.0,1.0,3.0,1,0,4.5,2.1,4.8,3.63,338038.0,137328.0,10563700.0,2006,10,1988,18
0,1103.0,44.0,1.0,1.0,3.0,0,1,4.7,4.8,2.8,3.77,230819.0,53858.0,7693965.0,2010,3,1999,11
4,1386.0,97.0,2.0,2.0,4.0,0,2,3.3,4.2,3.8,3.77,353577.0,168370.0,8418500.0,2010,7,2005,5
7,1588.0,80.0,2.0,1.0,4.0,1,0,4.2,4.9,2.1,3.89,460650.0,80614.0,11516250.0,2006,6,1961,45
2,792.0,59.0,1.0,1.0,2.0,0,0,4.1,4.3,3.6,4.03,327579.0,95103.0,10567050.0,2014,8,1979,35
2,1241.0,152.0,2.0,1.0,4.0,1,1,3.7,3.8,3.4,3.65,286050.0,125147.0,8939050.0,2008,9,1973,35
3,1571.0,1.0,2.0,1.0,4.0,1,2,2.7,4.4,4.7,4.01,465954.0,139786.0,11648840.0,2009,4,1998,11
2,770.0,132.0,1.0,1.0,2.0,0,0,2.9,4.3,2.6,3.37,222094.0,62186.0,8883750.0,2010,7,1977,33
1,1707.0,133.0,1.0,1.0,4.0,0,0,3.8,3.1,2.1,2.945,607726.0,173636.0,17363590.0,2012,11,1970,42
5,1840.0,55.0,2.0,1.0,5.0,1,1,4.6,2.2,4.6,4.0,550157.0,260601.0,14477820.0,2013,2,1972,41
4,972.0,35.0,1.0,1.0,3.0,0,2,3.6,4.0,3.3,3.6,307188.0,140795.0,6399750.0,2009,12,1967,42
0,1000.0,33.0,1.0,1.0,3.0,0,2,2.5,2.6,3.2,2.87,283858.0,75139.0,8348770.0,2010,6,1992,18
5,1888.0,152.0,2.0,1.0,5.0,1,1,4.0,4.2,3.8,3.96,344124.0,110120.0,13764960.0,2007,1,1969,38
4,557.0,29.0,1.0,1.0,2.0,1,2,2.2,3.0,2.2,2.44,134825.0,67413.0,3210125.0,2010,7,1973,37
2,1180.0,16.0,1.0,1.0,3.0,0,2,2.4,3.5,4.4,3.44,293365.0,44449.0,8889850.0,2007,3,1980,27
2,1219.0,124.0,2.0,1.0,4.0,1,2,2.4,3.1,2.1,2.59,308482.0,119412.0,9951030.0,2008,4,2004,4
4,943.0,145.0,1.0,1.0,3.0,1,0,4.9,3.9,2.3,3.56,421272.0,105318.0,8776500.0,2009,7,1983,26
2,1133.0,96.0,1.0,1.0,3.0,1,1,2.4,5.0,4.9,4.19,236700.0,37872.0,9468000.0,2011,7,1995,16
0,1153.0,178.0,1.0,1.0,3.0,1,1,3.0,3.0,3.1,3.05,317310.0,25051.0,8350260.0,2012,5,1988,24
7,1618.0,30.0,2.0,1.0,4.0,1,0,2.6,2.4,3.8,2.87,588755.0,343440.0,16354300.0,2005,10,1975,30
4,1246.0,31.0,1.0,1.0,3.0,1,0,4.1,2.6,4.3,3.73,381960.0,183023.0,7957500.0,2012,1,1974,38
3,2389.0,109.0,4.0,2.0,6.0,0,0,4.4,4.1,3.7,4.03,644103.0,202432.0,18402940.0,2009,8,1982,27
3,2227.0,163.0,4.0,2.0,6.0,0,1,3.8,4.9,3.7,4.09,496470.0,118207.0,11820720.0,2008,9,2002,6
1,1853.0,42.0,2.0,1.0,5.0,1,1,3.5,3.2,2.6,3.065,344034.0,192659.0,13761350.0,2013,11,1983,30
2,926.0,13.0,1.0,1.0,3.0,0,0,3.5,2.4,4.7,3.42,370135.0,95519.0,11939850.0,2013,11,1986,27
5,1517.0,191.0,1.0,1.0,4.0,0,2,4.1,4.0,2.5,3.355,339667.0,58563.0,11712660.0,2011,5,1986,25
3,1721.0,61.0,2.0,1.0,4.0,0,1,3.2,4.4,4.2,3.96,424361.0,193730.0,9225240.0,2009,4,1987,22
4,1231.0,126.0,1.0,1.0,3.0,0,1,4.6,4.2,4.2,4.32,262706.0,102798.0,5711000.0,2011,4,1993,18
4,1090.0,34.0,1.0,1.0,3.0,1,1,2.0,4.4,4.9,3.88,170678.0,63395.0,4876500.0,2010,12,1961,49
7,1590.0,56.0,2.0,1.0,4.0,1,0,2.1,4.2,4.8,3.86,487383.0,153178.0,13925230.0,2007,2,1998,9
4,1353.0,183.0,2.0,2.0,4.0,1,2,3.1,2.5,3.0,2.88,360354.0,172670.0,7507375.0,2011,8,1977,34
1,1610.0,185.0,1.0,1.0,4.0,1,2,2.7,2.4,2.5,2.545,338646.0,189642.0,13545830.0,2007,12,1978,29
5,1883.0,148.0,2.0,1.0,5.0,1,2,2.3,4.9,3.0,3.265,505465.0,267599.0,14866620.0,2010,2,1981,29
2,1029.0,178.0,1.0,1.0,3.0,1,0,3.8,4.0,3.5,3.79,361156.0,214018.0,13376150.0,2008,8,1979,29
2,1285.0,187.0,2.0,1.0,4.0,1,1,5.0,4.4,3.9,4.43,330959.0,82740.0,11819950.0,2006,12,1977,29
0,1210.0,175.0,2.0,2.0,4.0,1,0,3.5,2.2,2.0,2.49,412366.0,74976.0,12495925.0,2010,5,1975,35
4,774.0,153.0,1.0,1.0,2.0,0,1,3.1,3.6,3.8,3.53,146379.0,96192.0,4182250.0,2010,12,1971,39
2,940.0,135.0,1.0,1.0,3.0,0,2,3.6,3.6,3.4,3.54,235685.0,36259.0,9064800.0,2012,1,2008,4
7,1893.0,70.0,3.0,2.0,5.0,1,2,2.9,3.7,4.8,3.83,389835.0,209911.0,9995770.0,2006,9,1975,31
2,857.0,29.0,1.0,1.0,3.0,0,1,2.4,3.3,2.2,2.7,191810.0,22132.0,7377300.0,2006,12,1976,30
5,1563.0,114.0,1.0,1.0,4.0,0,2,3.5,3.9,2.9,3.33,405998.0,112777.0,11277710.0,2008,12,2002,6
7,1634.0,73.0,2.0,1.0,4.0,0,2,2.5,4.3,3.9,3.73,356825.0,106083.0,9643920.0,2008,6,1992,16
3,1483.0,161.0,2.0,1.0,4.0,0,1,3.7,4.7,3.2,3.8,324001.0,218920.0,8756780.0,2008,10,1989,19
5,1902.0,173.0,2.0,1.0,5.0,1,0,4.9,4.9,4.1,4.54,827999.0,196105.0,21789460.0,2007,5,1994,13
5,1638.0,4.0,1.0,1.0,4.0,1,2,4.0,4.8,4.5,4.425,542335.0,236403.0,13906030.0,2014,3,1977,37
1,1877.0,4.0,2.0,1.0,5.0,1,0,3.7,2.1,4.6,3.66,719760.0,348975.0,21810920.0,2007,4,1981,26
2,751.0,162.0,1.0,1.0,2.0,1,2,4.3,4.4,3.9,4.22,279992.0,127269.0,8484620.0,2009,7,1992,17
3,1873.0,130.0,3.0,2.0,5.0,0,0,4.7,3.2,4.0,3.97,681747.0,216920.0,15494260.0,2008,7,1985,23
2,1021.0,73.0,1.0,1.0,3.0,1,1,3.2,4.1,3.7,3.71,251633.0,67102.0,8387750.0,2007,8,1982,25
4,1448.0,93.0,2.0,2.0,4.0,1,0,3.3,2.4,4.1,3.35,483660.0,174655.0,13435000.0,2011,9,1987,24
4,720.0,34.0,1.0,1.0,2.0,0,2,3.9,4.9,3.5,4.04,235033.0,107988.0,6352250.0,2010,4,1971,39
1,1514.0,151.0,1.0,1.0,4.0,0,2,3.6,2.3,2.3,2.755,417494.0,110513.0,12279230.0,2011,7,1983,28
3,2347.0,90.0,4.0,2.0,6.0,0,2,4.0,3.3,3.8,3.71,579865.0,154631.0,12885880.0,2010,8,1983,27
3,1816.0,170.0,3.0,2.0,5.0,1,1,4.1,2.2,3.1,3.13,516687.0,129172.0,10764320.0,2010,10,1984,26
7,1615.0,29.0,2.0,1.0,4.0,1,2,2.0,2.4,3.0,2.48,315600.0,72831.0,8092310.0,2008,1,1970,38
7,1941.0,138.0,3.0,2.0,5.0,0,2,3.8,2.2,2.1,2.57,352469.0,110147.0,11014650.0,2006,4,1981,25
3,2227.0,51.0,4.0,2.0,6.0,1,1,3.9,2.7,3.2,3.26,419382.0,148017.0,12334760.0,2009,9,2001,8
2,1119.0,13.0,1.0,1.0,3.0,1,0,2.4,3.3,4.5,3.39,384747.0,199007.0,13267150.0,2015,1,1986,29
2,885.0,16.0,1.0,1.0,3.0,0,2,3.1,5.0,3.4,3.95,252441.0,126221.0,8414700.0,2010,1,1975,35
4,1417.0,29.0,2.0,2.0,4.0,1,0,2.5,2.0,2.6,2.39,553714.0,307619.0,12304750.0,2010,8,1973,37
0,1278.0,175.0,2.0,2.0,4.0,1,1,4.9,4.5,2.3,3.52,321247.0,66139.0,9448455.0,2008,1,1971,37
2,1050.0,14.0,1.0,1.0,3.0,1,2,2.2,2.2,3.4,2.56,304687.0,90278.0,11284700.0,2011,1,1991,20
5,1706.0,29.0,1.0,1.0,4.0,1,2,4.2,4.8,3.1,3.855,353561.0,248803.0,13094870.0,2011,5,1969,42
4,774.0,111.0,1.0,1.0,2.0,0,0,4.5,4.9,3.3,4.14,254150.0,57184.0,6353750.0,2010,10,1969,41
1,1751.0,183.0,1.0,1.0,4.0,1,1,2.4,3.6,3.0,2.94,506615.0,253308.0,13331980.0,2013,10,1994,19
4,729.0,161.0,1.0,1.0,2.0,1,2,3.1,4.6,2.6,3.35,200366.0,153614.0,6678875.0,2010,2,1986,24
2,1142.0,59.0,1.0,1.0,3.0,1,1,4.7,2.9,4.4,3.89,261706.0,30197.0,10065600.0,2010,11,1982,28
7,1668.0,192.0,2.0,1.0,4.0,1,1,2.7,2.0,3.8,2.72,338569.0,100656.0,9150510.0,2007,7,1964,43
2,857.0,77.0,1.0,1.0,3.0,0,0,3.5,4.9,2.1,3.64,379217.0,85630.0,12232800.0,2013,4,2005,8
7,1774.0,190.0,2.0,1.0,4.0,0,0,3.8,4.5,2.2,3.64,493613.0,267961.0,14103230.0,2004,12,1985,19
2,897.0,71.0,1.0,1.0,3.0,1,2,4.1,4.8,2.1,3.78,232892.0,107489.0,8957390.0,2010,5,1988,22
5,1838.0,139.0,2.0,1.0,5.0,0,0,2.2,2.7,3.6,2.955,809661.0,242898.0,20241530.0,2009,4,1995,14
0,1000.0,189.0,1.0,1.0,3.0,1,2,4.9,3.5,4.5,4.42,307075.0,64647.0,8080925.0,2007,8,1992,15
4,1209.0,9.0,1.0,1.0,3.0,0,2,4.1,3.3,2.4,3.18,269262.0,111645.0,6567375.0,2011,12,1969,42
2,858.0,135.0,1.0,1.0,3.0,1,0,3.1,2.7,2.0,2.61,341057.0,51675.0,10335050.0,2008,9,1989,19
